line,day,incident,min_delay
504,Tuesday,Emergency Services,10
504,Tuesday,Operations,4
512,Tuesday,Operations,9
512,Tuesday,General Delay,12
505,Tuesday,General Delay,25
509,Tuesday,Mechanical,9
504,Tuesday,Mechanical,8
505,Tuesday,General Delay,9
501,Tuesday,Operations,6
501,Tuesday,General Delay,21
501,Tuesday,Diversion,110
504,Tuesday,Diversion,85
510,Tuesday,Diversion,21
501,Tuesday,Security,8
509,Tuesday,Security,21
504,Tuesday,Operations,10
506,Wednesday,Held By,0
506,Wednesday,Held By,9
501,Wednesday,Operations,147
506,Wednesday,Collision - TTC Involved,9
501,Wednesday,Mechanical,8
501,Wednesday,Mechanical,8
501,Wednesday,Operations,8
501,Wednesday,Security,8
504,Wednesday,Mechanical,4
504,Wednesday,Mechanical,4
506,Wednesday,Emergency Services,9
504,Wednesday,Operations,6
501,Wednesday,Operations,8
501,Wednesday,Operations,8
506,Wednesday,General Delay,20
503,Wednesday,Investigation,27
504,Wednesday,Operations,6
501,Wednesday,Operations,8
504,Wednesday,Operations,6
501,Wednesday,Mechanical,8
511,Wednesday,Emergency Services,8
504,Wednesday,Mechanical,6
511,Wednesday,Investigation,8
504,Wednesday,Operations,8
501,Wednesday,General Delay,14
512,Wednesday,General Delay,16
506,Wednesday,Collision - TTC Involved,8
506,Thursday,Emergency Services,19
501,Thursday,General Delay,15
511,Thursday,Overhead,9
505,Thursday,Operations,9
501,Thursday,Held By,9
509,Thursday,Late Entering Service,4
501,Thursday,Utilized Off Route,9
511,Thursday,Operations,4
503,Thursday,Utilized Off Route,10
506,Thursday,Operations,9
512,Thursday,Operations,5
510,Thursday,Operations,9
503,Thursday,General Delay,19
510,Thursday,Collision - TTC Involved,34
501,Thursday,Diversion,150
509,Thursday,Held By,34
506,Thursday,Held By,9
501,Thursday,Operations,8
504,Thursday,Operations,6
506,Thursday,Utilized Off Route,10
506,Thursday,Held By,73
501,Thursday,Diversion,99
505,Thursday,Cleaning - Unsanitary,8
504,Thursday,General Delay,30
501,Thursday,Emergency Services,8
501,Thursday,Mechanical,6
501,Thursday,Operations,8
501,Thursday,Operations,26
512,Thursday,Diversion,20
504,Thursday,Held By,10
504,Thursday,Investigation,10
501,Thursday,Security,5
501,Thursday,General Delay,20
506,Thursday,Emergency Services,7
506,Thursday,Emergency Services,8
504,Thursday,Operations,58
510,Thursday,Emergency Services,64
512,Thursday,Operations,16
504,Thursday,Mechanical,8
509,Thursday,Emergency Services,9
504,Thursday,Mechanical,10
501,Thursday,Operations,10
504,Thursday,General Delay,10
504,Thursday,General Delay,0
506,Friday,Emergency Services,0
504,Friday,Emergency Services,6
501,Friday,Operations,6
505,Friday,Operations,10
501,Friday,Emergency Services,6
506,Friday,General Delay,25
505,Friday,General Delay,12
501,Friday,Mechanical,8
510,Friday,Collision - TTC Involved,10
512,Friday,Emergency Services,5
510,Friday,Operations,10
506,Friday,Mechanical,9
510,Friday,Security,5
504,Friday,Operations,6
505,Friday,Diversion,10
506,Friday,Diversion,10
501,Friday,Diversion,140
501,Friday,Operations,6
501,Friday,Mechanical,8
511,Friday,Collision - TTC Involved,12
501,Friday,Cleaning - Unsanitary,7
506,Friday,Operations,7
505,Friday,Operations,8
501,Friday,Operations,7
506,Friday,Operations,9
501,Friday,Held By,10
512,Friday,Collision - TTC Involved,62
501,Friday,Held By,10
501,Friday,Diversion,10
511,Friday,Operations,6
506,Friday,Operations,7
504,Friday,Security,8
504,Friday,Collision - TTC Involved,5
504,Friday,Operations,5
509,Friday,Emergency Services,26
504,Friday,Operations,10
504,Friday,Diversion,79
511,Friday,Security,8
509,Friday,Held By,9
506,Friday,Operations,10
504,Friday,Diversion,20
506,Saturday,Emergency Services,0
506,Saturday,Operations,10
501,Saturday,Held By,5
506,Saturday,Cleaning - Unsanitary,10
505,Saturday,Operations,10
511,Saturday,Mechanical,9
505,Saturday,Operations,10
506,Saturday,Emergency Services,17
506,Saturday,Operations,7
501,Saturday,Cleaning - Unsanitary,10
512,Saturday,General Delay,5
510,Saturday,Emergency Services,0
501,Saturday,Cleaning - Unsanitary,8
509,Saturday,Security,8
501,Saturday,General Delay,10
506,Saturday,Security,56
510,Saturday,Diversion,50
512,Saturday,Mechanical,5
506,Saturday,Operations,10
504,Saturday,Held By,15
504,Saturday,Emergency Services,10
501,Saturday,Operations,6
510,Saturday,Operations,9
501,Saturday,Mechanical,6
504,Saturday,General Delay,21
510,Saturday,Mechanical,6
509,Saturday,Operations,8
501,Saturday,Held By,10
501,Saturday,Operations,6
505,Saturday,Operations,6
506,Saturday,Operations,6
512,Saturday,Operations,5
512,Saturday,General Delay,5
501,Saturday,Cleaning - Unsanitary,6
506,Saturday,Operations,6
512,Saturday,Operations,5
501,Saturday,Operations,6
501,Saturday,Cleaning - Unsanitary,9
504,Saturday,Operations,8
512,Saturday,Mechanical,5
501,Saturday,Cleaning - Unsanitary,9
501,Saturday,Security,5
501,Saturday,Cleaning - Unsanitary,10
504,Saturday,Diversion,41
511,Saturday,Collision - TTC Involved,10
504,Saturday,Emergency Services,0
506,Saturday,Operations,10
510,Saturday,Operations,9
504,Saturday,Cleaning - Unsanitary,9
511,Saturday,Operations,6
511,Saturday,Cleaning - Unsanitary,7
504,Saturday,Diversion,210
504,Saturday,Diversion,238
504,Saturday,Cleaning - Unsanitary,9
504,Saturday,Held By,10
504,Saturday,Mechanical,10
504,Saturday,Utilized Off Route,10
504,Saturday,Operations,9
511,Saturday,Cleaning - Unsanitary,10
510,Sunday,Held By,80
301,Sunday,Security,30
504,Sunday,General Delay,0
512,Sunday,General Delay,10
504,Sunday,General Delay,25
501,Sunday,Emergency Services,8
510,Sunday,Operations,5
501,Sunday,Held By,17
505,Sunday,Cleaning - Unsanitary,6
510,Sunday,Mechanical,9
506,Sunday,Collision - TTC Involved,10
501,Sunday,Mechanical,7
506,Sunday,Mechanical,7
504,Sunday,Mechanical,7
512,Sunday,Operations,6
511,Sunday,Operations,41
512,Sunday,General Delay,7
504,Sunday,Utilized Off Route,7
512,Sunday,General Delay,7
512,Sunday,General Delay,16
501,Sunday,Held By,78
512,Sunday,General Delay,7
505,Sunday,Held By,19
506,Sunday,Held By,23
510,Sunday,Emergency Services,14
512,Sunday,Mechanical,6
504,Sunday,Mechanical,0
510,Sunday,Mechanical,7
504,Sunday,Held By,10
511,Sunday,Held By,19
504,Sunday,General Delay,10
504,Sunday,General Delay,10
501,Sunday,Cleaning - Unsanitary,10
510,Sunday,Security,20
506,Sunday,Cleaning - Unsanitary,10
512,Sunday,General Delay,10
510,Sunday,Held By,74
506,Monday,Operations,35
310,Monday,Held By,92
506,Monday,Operations,15
510,Monday,Operations,15
501,Monday,Diversion,44
501,Monday,Held By,38
504,Monday,Mechanical,35
512,Monday,Held By,22
503,Monday,Held By,11
510,Monday,Operations,7
501,Monday,General Delay,20
505,Monday,Late Entering Service,9
501,Monday,Diversion,18
510,Monday,Operations,7
504,Monday,Security,4
506,Monday,Collision - TTC Involved,6
960,Monday,Collision - TTC Involved,7
503,Monday,General Delay,11
503,Monday,General Delay,17
504,Monday,Operations,4
505,Monday,Operations,12
505,Monday,General Delay,12
999,Monday,Security,0
504,Monday,Operations,10
501,Monday,Held By,43
504,Monday,Operations,8
511,Monday,Emergency Services,7
501,Monday,Mechanical,6
504,Monday,Mechanical,8
504,Monday,Operations,5
505,Monday,Emergency Services,8
501,Monday,Operations,6
504,Monday,Mechanical,20
501,Monday,General Delay,9
505,Monday,Security,9
501,Monday,Operations,8
510,Monday,General Delay,9
506,Monday,Security,0
505,Monday,Security,9
504,Monday,Mechanical,7
510,Monday,Mechanical,33
509,Monday,Security,9
504,Monday,Utilized Off Route,7
501,Monday,Mechanical,10
506,Monday,Emergency Services,8
501,Monday,General Delay,12
510,Monday,Security,17
509,Monday,Security,10
510,Monday,Rail/Switches,10
511,Monday,Security,8
506,Tuesday,Emergency Services,6
505,Tuesday,General Delay,12
503,Tuesday,General Delay,17
504,Tuesday,Operations,6
511,Tuesday,Security,6
501,Tuesday,Cleaning - Unsanitary,6
506,Tuesday,Security,10
503,Tuesday,Diversion,12
506,Tuesday,Mechanical,9
512,Tuesday,Operations,14
505,Tuesday,Emergency Services,16
501,Tuesday,Operations,8
504,Tuesday,Operations,6
504,Tuesday,Mechanical,6
501,Tuesday,Held By,16
503,Tuesday,Held By,9
501,Tuesday,Cleaning - Unsanitary,6
501,Tuesday,Diversion,16
504,Tuesday,Operations,8
501,Tuesday,Operations,10
504,Tuesday,Overhead,65
505,Tuesday,Mechanical,8
505,Tuesday,Security,8
501,Tuesday,Mechanical,6
512,Tuesday,Operations,5
501,Tuesday,Operations,68
501,Tuesday,Mechanical,6
509,Tuesday,Operations,8
512,Tuesday,Collision - TTC Involved,30
505,Tuesday,Operations,8
505,Tuesday,Cleaning - Unsanitary,10
501,Tuesday,Cleaning - Unsanitary,10
501,Tuesday,Security,10
510,Tuesday,General Delay,15
504,Tuesday,General Delay,10
501,Tuesday,Cleaning - Unsanitary,10
512,Tuesday,Security,10
501,Tuesday,Security,0
501,Wednesday,Emergency Services,18
503,Wednesday,Held By,10
503,Wednesday,General Delay,12
505,Wednesday,Operations,9
504,Wednesday,Utilized Off Route,4
505,Wednesday,General Delay,20
512,Wednesday,General Delay,12
504,Wednesday,Mechanical,6
504,Wednesday,Diversion,18
505,Wednesday,Cleaning - Unsanitary,8
511,Wednesday,General Delay,10
501,Wednesday,Operations,6
506,Wednesday,General Delay,20
512,Wednesday,Mechanical,5
511,Wednesday,General Delay,10
504,Wednesday,Operations,4
501,Wednesday,Collision - TTC Involved,6
504,Wednesday,Mechanical,8
506,Wednesday,Diversion,90
509,Wednesday,Operations,6
503,Wednesday,Collision - TTC Involved,112
503,Wednesday,Cleaning - Unsanitary,10
501,Wednesday,General Delay,10
510,Wednesday,General Delay,10
511,Wednesday,Diversion,41
501,Wednesday,General Delay,15
506,Wednesday,Investigation,7
506,Wednesday,Investigation,7
509,Wednesday,Operations,6
501,Wednesday,General Delay,20
505,Wednesday,Collision - TTC Involved,107
506,Wednesday,Diversion,75
511,Wednesday,Mechanical,7
506,Wednesday,Diversion,75
506,Wednesday,Diversion,75
512,Wednesday,Operations,5
505,Wednesday,Operations,68
501,Wednesday,Utilized Off Route,10
505,Wednesday,Emergency Services,16
501,Wednesday,Operations,10
504,Wednesday,Held By,10
512,Thursday,Security,0
505,Thursday,Operations,13
512,Thursday,Security,148
511,Thursday,Security,0
510,Thursday,Security,15
501,Thursday,Diversion,50
505,Thursday,General Delay,15
503,Thursday,General Delay,12
511,Thursday,Emergency Services,7
506,Thursday,General Delay,18
503,Thursday,Operations,13
501,Thursday,General Delay,12
504,Thursday,Operations,6
504,Thursday,Operations,8
501,Thursday,Operations,6
501,Thursday,Collision - TTC Involved,0
506,Thursday,Operations,7
512,Thursday,General Delay,0
501,Thursday,General Delay,12
505,Thursday,Collision - TTC Involved,8
512,Thursday,Mechanical,5
505,Thursday,Diversion,18
505,Thursday,Operations,10
501,Thursday,General Delay,13
506,Thursday,Cleaning - Unsanitary,10
600,Thursday,Security,18
509,Thursday,General Delay,15
510,Thursday,Security,18
501,Thursday,Mechanical,10
501,Thursday,Security,17
504,Thursday,Utilized Off Route,5
510,Thursday,General Delay,6
509,Thursday,Investigation,9
510,Thursday,Held By,11
301,Friday,Emergency Services,34
509,Friday,Overhead,22
504,Friday,Operations,5
511,Friday,Diversion,55
503,Friday,Operations,10
505,Friday,Held By,10
501,Friday,Held By,8
501,Friday,Mechanical,0
510,Friday,Operations,28
506,Friday,Operations,9
503,Friday,General Delay,14
504,Friday,Operations,10
504,Friday,Operations,10
501,Friday,Operations,8
509,Friday,Held By,13
501,Friday,Diversion,134
504,Friday,Mechanical,6
506,Friday,Mechanical,9
511,Friday,Held By,7
506,Friday,Diversion,14
505,Friday,General Delay,25
505,Friday,Held By,15
501,Friday,Operations,6
512,Friday,Operations,5
506,Friday,General Delay,17
506,Friday,Operations,38
501,Friday,Emergency Services,6
510,Friday,Operations,10
501,Friday,Operations,6
506,Friday,Operations,9
512,Friday,Mechanical,5
505,Friday,Cleaning - Unsanitary,8
509,Friday,Operations,7
506,Friday,Cleaning - Unsanitary,10
501,Friday,Mechanical,123
504,Friday,Collision - TTC Involved,10
505,Friday,Diversion,127
505,Friday,Diversion,144
506,Friday,Diversion,126
504,Friday,Investigation,10
506,Friday,Emergency Services,10
511,Friday,Diversion,55
504,Friday,Diversion,90
505,Friday,Cleaning - Unsanitary,10
506,Friday,Cleaning - Unsanitary,10
504,Friday,Collision - TTC Involved,10
506,Friday,Emergency Services,0
510,Saturday,Cleaning - Unsanitary,10
504,Saturday,Mechanical,10
505,Saturday,Held By,25
511,Saturday,Collision - TTC Involved,53
504,Saturday,Held By,25
504,Saturday,Held By,10
501,Saturday,Cleaning - Unsanitary,8
501,Saturday,General Delay,32
504,Saturday,Operations,10
501,Saturday,Operations,8
505,Saturday,Mechanical,8
506,Saturday,Operations,10
506,Saturday,Diversion,49
505,Saturday,Security,25
505,Saturday,General Delay,0
506,Saturday,Operations,7
501,Saturday,Collision - TTC Involved,8
505,Saturday,Cleaning - Unsanitary,7
512,Saturday,Cleaning - Unsanitary,5
501,Saturday,Mechanical,5
504,Saturday,Cleaning - Unsanitary,0
504,Saturday,Operations,7
512,Saturday,Cleaning - Unsanitary,5
504,Saturday,Operations,7
505,Saturday,Cleaning - Unsanitary,8
501,Saturday,Operations,9
510,Saturday,Operations,9
504,Saturday,Operations,52
510,Saturday,Emergency Services,19
506,Saturday,Investigation,10
510,Saturday,Cleaning - Unsanitary,10
504,Saturday,Diversion,20
510,Sunday,Security,10
301,Sunday,Diversion,13
504,Sunday,Operations,18
501,Sunday,Emergency Services,10
501,Sunday,Security,40
504,Sunday,Operations,10
512,Sunday,Operations,11
504,Sunday,Mechanical,15
506,Sunday,General Delay,0
509,Sunday,Diversion,435
511,Sunday,Diversion,445
512,Sunday,Operations,11
501,Sunday,Operations,34
501,Sunday,Overhead,16
505,Sunday,Held By,22
510,Sunday,Cleaning - Unsanitary,5
506,Sunday,Diversion,467
510,Sunday,Security,5
511,Sunday,Cleaning - Unsanitary,8
506,Sunday,Cleaning - Unsanitary,9
512,Sunday,Operations,7
504,Sunday,Mechanical,9
505,Sunday,Operations,7
512,Sunday,Operations,5
506,Sunday,Security,7
501,Sunday,Operations,7
512,Sunday,Mechanical,5
504,Sunday,Collision - TTC Involved,5
510,Sunday,Mechanical,7
510,Sunday,Cleaning - Unsanitary,7
501,Sunday,Overhead,7
510,Sunday,General Delay,0
504,Sunday,General Delay,0
509,Sunday,Operations,10
501,Sunday,General Delay,16
504,Sunday,Diversion,22
505,Sunday,Investigation,7
501,Sunday,General Delay,17
506,Sunday,Security,8
512,Sunday,Operations,14
501,Sunday,Operations,16
501,Sunday,Operations,23
501,Sunday,Mechanical,10
501,Sunday,Operations,0
501,Sunday,Cleaning - Unsanitary,10
510,Sunday,Security,10
501,Monday,Emergency Services,0
505,Monday,Diversion,13
510,Monday,Operations,36
510,Monday,Security,5
506,Monday,Rail/Switches,9
503,Monday,Operations,35
501,Monday,Mechanical,6
501,Monday,Held By,6
504,Monday,Diversion,28
504,Monday,Held By,28
512,Monday,General Delay,18
503,Monday,General Delay,18
503,Monday,General Delay,19
504,Monday,Operations,10
510,Monday,Emergency Services,10
501,Monday,Operations,6
505,Monday,Held By,30
501,Monday,Operations,20
510,Monday,Cleaning - Unsanitary,5
506,Monday,General Delay,23
501,Monday,Diversion,0
504,Monday,Operations,8
506,Monday,Mechanical,9
501,Monday,Cleaning - Unsanitary,9
505,Monday,Security,8
506,Monday,Operations,7
512,Monday,Emergency Services,5
501,Monday,Security,6
504,Monday,Collision - TTC Involved,8
504,Monday,Rail/Switches,5
504,Monday,Emergency Services,34
512,Monday,Cleaning - Unsanitary,7
510,Monday,General Delay,5
505,Monday,Cleaning - Unsanitary,10
510,Tuesday,Operations,1
501,Tuesday,Emergency Services,10
501,Tuesday,Emergency Services,0
501,Tuesday,Operations,6
510,Tuesday,Operations,9
505,Tuesday,Overhead,8
509,Tuesday,Rail/Switches,80
505,Tuesday,Mechanical,10
510,Tuesday,Held By,12
503,Tuesday,Operations,9
505,Tuesday,Security,8
504,Tuesday,Operations,10
505,Tuesday,Cleaning - Unsanitary,8
510,Tuesday,General Delay,19
504,Tuesday,Operations,10
501,Tuesday,Operations,10
501,Tuesday,Collision - TTC Involved,45
506,Tuesday,General Delay,20
501,Tuesday,Held By,48
504,Tuesday,Mechanical,8
506,Tuesday,Utilized Off Route,10
501,Tuesday,Mechanical,5
506,Tuesday,Operations,7
501,Tuesday,Operations,6
506,Tuesday,Collision - TTC Involved,7
501,Tuesday,Operations,6
501,Tuesday,Cleaning - Unsanitary,6
504,Tuesday,Operations,4
512,Tuesday,Emergency Services,35
504,Tuesday,Operations,8
504,Tuesday,Diversion,63
504,Tuesday,Operations,4
504,Tuesday,Operations,57
509,Tuesday,Operations,46
506,Tuesday,Security,8
501,Tuesday,Operations,7
501,Tuesday,Operations,10
501,Tuesday,Security,0
504,Tuesday,Security,10
501,Wednesday,Security,0
501,Wednesday,Emergency Services,0
306,Wednesday,Security,30
501,Wednesday,Mechanical,17
505,Wednesday,Held By,12
501,Wednesday,Mechanical,8
505,Wednesday,Mechanical,12
505,Wednesday,General Delay,12
506,Wednesday,Security,9
504,Wednesday,Operations,10
506,Wednesday,Operations,9
505,Wednesday,Held By,9
503,Wednesday,General Delay,14
506,Wednesday,General Delay,25
506,Wednesday,Operations,10
503,Wednesday,Diversion,26
506,Wednesday,Cleaning - Unsanitary,9
505,Wednesday,Cleaning - Unsanitary,9
506,Wednesday,Operations,9
504,Wednesday,Cleaning - Unsanitary,6
510,Wednesday,Mechanical,6
501,Wednesday,Mechanical,6
506,Wednesday,Emergency Services,8
510,Wednesday,General Delay,10
504,Wednesday,Operations,10
504,Wednesday,Operations,8
506,Wednesday,Operations,7
504,Wednesday,Mechanical,4
509,Wednesday,Operations,7
504,Wednesday,Operations,8
504,Wednesday,Mechanical,5
512,Wednesday,Collision - TTC Involved,80
509,Wednesday,Operations,59
510,Wednesday,Mechanical,9
501,Wednesday,Security,15
510,Wednesday,General Delay,7
504,Wednesday,Operations,10
504,Wednesday,Mechanical,10
501,Wednesday,Security,54
510,Wednesday,Emergency Services,46
504,Thursday,Operations,10
501,Thursday,Mechanical,25
504,Thursday,Operations,10
506,Thursday,Operations,15
506,Thursday,Operations,6
505,Thursday,Held By,12
503,Thursday,General Delay,12
509,Thursday,Held By,12
504,Thursday,Operations,10
505,Thursday,General Delay,13
506,Thursday,General Delay,20
504,Thursday,Operations,10
506,Thursday,Operations,10
504,Thursday,Operations,10
501,Thursday,Collision - TTC Involved,8
506,Thursday,Held By,9
510,Thursday,General Delay,9
504,Thursday,Operations,5
510,Thursday,Cleaning - Unsanitary,9
504,Thursday,General Delay,25
501,Thursday,General Delay,20
501,Thursday,Cleaning - Unsanitary,8
501,Thursday,Mechanical,8
509,Thursday,Cleaning - Unsanitary,9
504,Thursday,Cleaning - Unsanitary,8
506,Thursday,Operations,15
510,Thursday,Emergency Services,0
505,Thursday,Cleaning - Unsanitary,10
501,Thursday,Diversion,67
512,Thursday,Cleaning - Unsanitary,10
501,Friday,Operations,0
501,Friday,Emergency Services,10
501,Friday,Diversion,79
301,Friday,Diversion,11
506,Friday,Held By,9
